review;stars
Estos auriculares inalámbricos para gaming son una maravilla! No solo ofrecen un sonido increíblemente claro y envolvente, sino que también son muy cómodos, incluso para largas sesiones de juego. Lo mejor de todo es que no tienen batería, por lo que nunca tienes que preocuparte de quedarte sin carga en medio de una partida. El micrófono es nítido y se escucha perfectamente, ideal para jugar en línea y comunicarte con tu equipo sin problemas. El diseño es ergonómico, lo que los hace perfectos para usarlos durante horas sin molestias. Definitivamente una compra recomendada para los gamers que buscan calidad y comodidad. ¡5 estrellas sin dudarlo;5
Era un regalo para mi hijo y está encantado,buen precio,muy chulos,resistente y sonido bastante bueno,lleva más de dos meses con ellos y sin problemas y le vale para todo,play,Nintendo y tabletLos recomiendo;5
Estoy realmente sorprendido con la calidad, el sonido es realmente excelente, perfecto para los juegos y también cuando recibo llamadas y en cuanto a la cancelación del ruido me ayuda mucho con las distracciones, tiene conexión inalámbrica estable y la batería dura horas no me preocupo por las carga, son realmente cómodos gracias a las almohadillas con un buen ajuste, los recomiendo sin duda alguna;5
Cascos muy recomendables. La calidad de sonido es espectacular, sin pérdidas y con una latencia mínima, ideal para gaming. La conexión inalámbrica funciona perfectamente, sin interrupciones, y la batería dura muchísimo, más de 30 horas. Además, son muy cómodos, incluso en sesiones largas de uso.;5
El producto esta bien, le tenemos en uso y todo correcto ahora Amazon fatal ,el pedido estaba para recibirlo el día 4 de enero,antes de navidad ponía, y llegó el día 8 de enero, porque el repartidor no siguió las instrucciones de entrega que te manda poner Amazon y mi hijo se quedó sin Reyes gracias a ellos ( Amazon y repartidor) llama ese mismo  día para reclamarlo y me dicen que no sale a reparto hasta el día 7 .No confiaré nunca más para ese tipo de regalos en Amazon,mejor una tienda física que esos nunca fallan.Se que a ellos nos les importa porque venden mucho y la gente no suele mirar las críticas pero por si ha alguien le sirve habrá merecido la pena.;5
Super contento , me sorprende por el precio que tienen, los recomiendo muchísimo, si estáis buscando unos cascos que suenen fuertes, tengan un buen audio envolvente, buenos grabes y agudos y que sean cómodos para la PS4 o ps5 son vuestros cascos, pero si hasta el micrófono es muy bueno, se escucha muy bien y nítido,  a mi me gusta que unos cascos tengan muchos grabes, porque si escuchas una canción con mucho ritmo por ejemplo dubstep, verás que vibran los grabes y cuando disparas en un juego suena muy bestial;5
Perfectos, los compré para conectar a la PS5 y me enlazan a la primera sin comprar ningun adaptador como me ha pasado con otros.El cable del cargador es de USB tipo C lo que hace que los pueda cargar con cualquier cargador de móvil que tenga por casa si no  estas en la tuyaSe ven robustos y de buena calidad, nada plasticosos. 10 de 10!❤️;5
"Estos cascos con micrófono me sorprendieron gratamente. La calidad del sonido es espectacular, con bajos profundos y agudos muy claros. Además, el micrófono es súper nítido; mis compañeros de trabajo y amigos en las partidas online notaron la diferencia enseguida.Son muy cómodos, incluso después de usarlos durante horas. La diadema acolchada y las almohadillas suaves hacen que no molesten nada. También me encanta que el diseño sea elegante y resistente al mismo tiempo.";5
Mi hijo esta muy contento con sus auriculares nuevos, lleva casi un mes con ellos y no ha tenido ningún problema, la calidad del sonido es impresionante y la conectividad lo mejor de todo, los utiliza en la tablet para jugar online a Brawl Star y en la Nintendo switch para Fornite y ya sea con el pincho 2.4Ghz o con el bluetooth funcionan perfectamente y sin retrasos. La inmersión en el juego es total.Mejor calidad-precio imposible!!;5
Compré los auriculares para regalar a un amigo de mi hijo. Les encantaron, sobre todo el aspecto futurista del diseño y las luces. Según le ha dicho a mi hijo, los auriculares son muy cómodos, y los usa no sólo para jugar, sino también para cuando tiene que hacer deberes (escuchar audios de inglés, por ejemplo).Es una compra excelente, estoy pensando en adquirir unos para mí también.;5
Geniales cascos, a mi pc no le funciona la entrada mini jack, y estos cascos a ir por usb, y usb c, permiten que pueda utilizar cascos con micrófono en el , así como en la xbox. Llevo ya varios meses con ellos, y muy contento.;5
Excelente producto. El sonido te envuelve. Son ligeros y manejable y eso que los utilizo muchas horas al día. La carga es muy rápida y la batería dura mucho.Y las luces en la parte exterior de las almohadillas son un puntazo. El precio es otro detalle a su favor. Los aconsejo.;5
Lo he usado durante unos meses y la verdad es que cumple las expectativas. Lo he usado con bluetooth junto con el teléfono y funciona perfectamente. Botones accesibles y fácil de usar.;5
Lo compré para usarlo en mi pc gaming y estoy encantada. Se conecta rápido, dura mucho la batería, tiene dongle o bluetooth o cable. Yo al pc con bluetooth. Me gusta tanto que regale otro,lo usan en una ps5 con el dongle y perfecto. El sonido envolvente y las luces RPG le dan un toque.;5
Excelente compra. Mi hijo los utiliza para jugar a la play station y no puede estar más contento, muy buena calidad de sonido, cómodos y además un diseño muy chulo con luces Led. Totalmente recomendables;5
Me parece un producto que está muy bien tanto en los materiales que son de alta calidad como en el funcionamiento, se escucha muy bien claro, sin ruidos, a la hora de conectarlo a sido muy fácil a la primera solo enchufar y empezar a escuchar lo recomiendo al 100%;5
Auriculares muy cómodos, con una calidad de sonido alta y una batería de larga duración. Los utilizo tanto en mi PS5 como en mi MacBook Pro. Totalmente recomendables.;5
Muy buenos auriculares. Se escucha con nitidez, funciona con bluethoot o con conector. La batería dura bastante y estéticamente es bonito también!;5
A mi hijo le han encantado. Geniales para la play 5. Súper cómodos y con muy buen sonido. El micro se escucha muy nítido.;5
Son una maravilla, la calidad del audio es excelente, además de ser cómodos y estéticamente bonitos. No tengo dudas, hasta ahora lo mejor que he probado. Los recomiendo del todo.;5
Fueron un regalo, y después de estos meses puedo decir que se oyen fenomenal.¡La velocidad del sonido es adecuada y la calidad muy buena!Gran compra.;5
Nos gustaron mucho estos cascos ya que la calidad del sonido, la comodidad y los efectos de luces que tienen me parecieron muy buenos y me gustaron mucho para lo que yo buscaba que eran unos cascos inalámbricos y de buena calidad y estos cumplen con todos los requisitos.;5
Me han parecido muy buenos los cascos respecto a la calidad y el precio.Había probado otros cascos de precios similares pero no al mismo nivel de calidad.Los recomiendo si buscáis una opción no muy cara y de buena calidad.;5
Suelo escribir reseñas cuando he probado el producto y sobre todo si ese producto me llama mucho la atención y este lo hace, pesan mucho me gusta eso quiere decir calidad y muy bien construidos a lo mas importante claro suenan muy bien y por ultimo son muy cómodos y grandes, en definitiva me gustan mucho.;5
Quedé sorprendido con la calidad dado su precio con conexión pc sin ningún problemaBuenas compra;5
Compré dos unidades una para mi hijo mayor i otro para el peque, a los dos les funciona perfectamente sobre todo con su batería de 50h puedes estar jugando o escuchando musica solo cargándolos una vez a la semana.;5
Muy buenos cascos gaming inalámbricos. Fáciles de emparejar con la PlayStation 5. Mi hijo rompía siempre los cascos por la conexión del cable. Así que ahora gana mayor durabilidad;5
Genial calidad/precio.Teníamos muchas dudas que comprar para nuestra hija y nos decidimos por las opiniones y el precio. Los usa para sus ratos de juego en ps5 y no nos ha decepcionado.;5
Calidad precio impresionante. Gran calidad de sonido y muy cómodos al ser sin cable.;5
Llevo varios meses utilizandolos y la relacion calidad-precio es buenisima. La calidad del sonido es muy alta, la bateria dura mas que suficiente, no hay ningun retraso entre la imagen y el sonido y tampoco interfiere con el funcionamiento de la PS5. Un 10/10.;5
Uno de los mejores casco gaming calidad precio que encontré, son cómodos, se escuchan genial, tienen una buena batería y muy buen diseño, perfecto para juegos, no molestan aun con sesiones intensas de juego;5
Facil instalación directamente conectados con WiFi a la ps5 y un sonido 3d muy bueno y cómodos.;5
Tiene un sonido muy bueno, aísla perfectamente del entorno, se conecta por bluetooth sin problemas desde el principio. Son muy bonitos y mi hijo de 9 años está súper satisfecho con ellos, por precio y prestación totalmente recomendable;5
La conexión inalámbrica de 2,4 GHz funciona de maravilla, ofreciendo flexibilidad y comodidad tanto en PC como en PS5/PS4, junto con la batería que dura muchísimo. Además, la calidad de sonido es excelente, totalmente recomendados para gamers que buscan calidad y funcionalidad en un solo producto.;5
Muy buena opción si es lo que buscas. Cumple con todo lo que promete 10/10 calidad precio. Si le tuviera que poner una pega sería q no tiene botón para apagar el micro. En general muy buena compra.;5
Audio de calidad la batería le dura muchísimo un producto más q recomendado;5
Estamos muy contentos con los cascos. Funcionan genial y son tal cual la descripción. Volvería a comprarlos sin duda.;5
"Fue un regalo de reyes para mi hijo,y le encantó,cada día está más contento con ellos ,,dice, ""mamá son los mejores cascos que e tenido""muy contente con la compra";5
Muy buenos auriculares, funcionan con ps5 y pc y se escucha perfecto;5
Los cascos gaming son increíbles, estupendos y muí cómodos buenisimo sonido!! ami hijo le an encantado para la play 5 pro.;5
Gran acierto con la adquisición de estos auriculares. La relación calidad-precio y la información detalladísima-completísima hacen de él un producto muy competitivo y atractivo a la hora de comprarlo. Ojalá todos los productos facilitasen tanta información. Gracias por pensar en el consumidor.;5
Fue para un regalo y mi sobrino está muy contento, buena calidad precio y una estética gamer excelente. Estéticos y funcionales.;5
Se escucha perfectamente y muy buen micro, estoy encantado.;5
La combinación perfecta para mi PS5 y Nintendo SwitchEstos Cascos Gaming Inalámbricos han transformado por completo mi experiencia de juego en PS5 y Nintendo Switch, ofreciendo una combinación perfecta de rendimiento, comodidad y versatilidad. La capacidad de conectar los auriculares de forma inalámbrica a través de 2.4GHz Wireless y Bluetooth es una ventaja a la hora de disfrutar y jugar en múltiples consolas y Pcs, en mi caso Ps5 y Nintendo switch.La tecnología de baja latencia me garantiza una experiencia de juego sin retrasos, lo que es crucial para mantener la sincronización perfecta entre el audio y la acción en pantalla, especialmente en juegos de ritmo rápido como fornite. Los cascos me ofrecen una calidad de sonido excepcional que captura cada detalle del entorno del juego. Desde los sutiles matices hasta los sonidos más potentes, la claridad del audio mejora significativamente la inmersión en el juego.La larga duración de la batería de hasta 30 horas me asegura que pueda disfrutar de largas sesiones de juego sin interrupciones, ya sea en mi PS5 o en mi Nintendo Switch.Como jugador que disfruta de la variedad de plataformas, los sascos Inalámbricos se han convertido en mi compañero de confianza tanto en PS5 como en Nintendo Switch. La capacidad de cambiar fácilmente entre estas dos consolas sin perder calidad de audio es una característica que realmente aprecio.En PS5, la inmersión en juegos de última generación se ve potenciada por la calidad de sonido superior de los auriculares. Cada efecto, diálogo y banda sonora se reproduce con una claridad impresionante, sumergiéndome por completo en la acción del juego.Por otro lado, en Nintendo Switch, los Cascos Gaming añaden una nueva dimensión a mis juegos favoritos, desde aventuras épicas hasta partidas multijugador. La libertad de movimiento que ofrecen los auriculares inalámbricos es especialmente útil para juegos como Mario Kart o Super Smash Bros., donde la acción es rápida y frenética.En conclusión, los cascos inalámbricos son la elección perfecta para cualquier jugador que busque potencia, comodidad y versatilidad en su experiencia de juego en PS5 y Nintendo Switch. Con una calidad de sonido excepcional y una duración de batería impresionante, estos auriculares elevan el nivel de inmersión en cada partida.;5
Le dura mucho la batería no tiene latencia y se escucha muy bn, recomendado al 100/100;5
Lo que más me gusta es lo cómodo que son y la duración de la batería, estoy encantada con estos cascos por lo que recomiendo comprarloPuntuación un 💯;5
Las cascos funcionan a la perfección compatible con ps5 que es para lo que lo quería y la verdad encantado con ellos.;5
Hubo un problema con los cascos y se perdió la pieza del USB, al ponerme en contacto con la empresa rápidamente me ofrecieron soluciones.Excelente atención de Yuna :);5
A mí hijo le a encantado los cascos, son chulísimos, cómodos al ser inalámbricos y se oyen estupendamente, lo recomiendo totalmente.;5
Los cascos gaming funcionan increíblemente bien. El sonido es espectacular y anulan todo el ruido exterior. Estéticamente son muy bonito. Además, son muy cómodos de usar al conectarse a través del pen.;5
Funcionan muy bien para mi trabajo, los clientes me oyen perfectente al igual que yo a ellos.Funcionan genial tanto por bluetooth como por RF;5
Duran mucho la batería muy buenos;5
Cascos muy completos en general (audio, micro, comodidad, batería, etc) con una relación calidad precio inmejorable;5
Se oyen de maravilla y muy fácil conexión. Buenos acabados y no duelen al usarse prolongadamente. Calidad precio estupendos. 👌;5
Son muy cómodos y la calidad del sonido y comunicación son más que buenas.Gracias por tan buen producto a un justo precio.;5
Magníficos cascos. Mi hijo está feliz con ellos;5
Muy buenas calidad precio y muy cómodos 👏👏;5
Funcionan perfectamente y se escuchan muy bien. Recomendados.;5
Auriculares gaming muy cómodos y perfecto en cuanto calidad/precio, justo lo que estaba buscando, sin duda los volvería a comprar otra vez!;5
Compre los cascos para  mi hijo de 10 años y le encanta.Son blanco mate con luz,se oye bastante bien,lleva el ubs y otro adaptador.Estan genial.;5
Van genial, muy recomendable !;5
Mi hijo está encantado. Los usa para jugar a la PS4 y dice que la calidad del sonido es excelente y su funcionalidad muy buena. La estética del producto es muy chula. Muy recomendables.;5
Con los auriculares se escucha muy bien y pesan poco. Mi hijo tiene el de color blanco y está muy contento con él. Viene muy completo. Llegaron en perfecto estado. Lo recomiendo.;5
Me encantan, calidad precio lo mejor, renta comprarlos;5
Comodidad y buen sonido,sin tener que gastarte un dineral.;5
Muy buenos cascos y muy funcionales, los volvería a comprar!;5
Son de muy buena calidad para el precio que tienen, un sonido muy nitido.;5
Buenos y se oye muy bien;5
Después se probarlos más de un mes, estamos encantados con su funcionamiento.La batería dura muchas horas, el sonido es perfecto y tienen para conectarse al ordenador,  al móvil o cualquier dispositivo.Estéticamente muy bonitos y se  adaptan cómodamente.;5
producto ligero y comodo al uso, la bateria dura muchisimo y la conexion permanece estable con los distintos equipos sin sufrir cortes aun a cierta distancia.;5
se ajustan bien, la batería aguanta muy bien durante las partidas, el micrófono incorporado no crea ruidos de fondo y se escucha nitido sin parecer que estas en una lata. la colectividad en el pc es rápida, únicamente probado en pc.;5
Producto muy bueno en calidad - precio;5
Fue un regalo para mi sobrina. Los tenia ya vistos y guardados en la lista. Le encantaron, su opinión es que se escuchan perfecto para su ordenador gamer.;5
Van super bien a mí hijo le encantan.;5
Calidad del sonido muy buena para el precio. Falta alguna configuración más pero como básicos van bien.;5
excelentes cascos. Se escuchan de maravilla para gaming, son muy ligeros y tienen una duración de batería larga. Los mejores en cuanto a calidad precio. Estupendos;5
Unos auriculares muy buenos en relación calidad-precio. Buena batería y cómodos.;5
Los cascos tienen muy buena calidad de sonido y alcance.Son muy cómodos y se justan a la perfección.;5
Se los compré a mi hijo y está muy contento,se escucha muy bien y para jugar le van genial, tanto para escuchar como para comunicarse;5
Excelente producto, regalo perfecto para mi sobrino;5
perfectos, funcionan muy bien y comodos.;5
La batería dura bastante el audio y el micrófono van muy bien hasta ahora ningún fallo casi 5 meses y siguen funcionando como el primer día;5
Los cascos funcionan correctamente. Ha sido para un regalo y está encantado.;5
Son cómodos, no molesta en las orejas, se escuchan bien y dura bastante la batería, buena compra.;5
Unos cascos que se oyen muy nitidos sin perdida de señal.;5
Son cómodos y se escuchan bastante bien. Llegaron rápido;5
Mu gusta que son bluetooth e imnalabricos, mi hijo los usa para jugar ps5 y con el móvil;5
Los cascos están genial. Se oye perfectamente y la bateria tiene mucha duración. Muy buena compra.;5
Son unos cascos cómodos y sencillos , la batería es muy duradera y su funcionamiento bluetooth los hacen unos cascos muy completos y en cuanto a la calidad del micro me sorprendió mucho porque tiene una calidad excelente;5
Los auriculares van perfectamente bien y estéticamente son muy bonitos;5
Sonido de alta calidad. Muy cómodos. Materiales de calidad. Usados en ps5 y van geniales tanto el audio como la comunicación jugando online. Recomendables 100%;5
Lo compre para mí hijo y está encantado con el artículo. Tiene muy buena calidad y muy buen precio. Totalmente recomendable.;5
Muy buen producto. Funciona genial;5
Auriculares gaming perfectos tanto en sonido como en durabilidad de batería todo un acierto los volvería a comprar;5
Los he cogido para mi hijo para la consola y tienen un sonido impresionante y una vez puestos cancelan todo el ruido de alrededor , sin duda un gran aciertoPara mi recomendable 100%;5
No viene incluido el adaptador necesario para que funcione con pc. En pc, por tanto, solamente funciona como auriculares, no funciona el micrófono. (Leer letra pequeña de la foto adjunta de la caja);1
No puedo hablar bien del producto. El sonido es muy low cost. Comparado con los de xbox inalambricos que tenia antes no hay color. El casco va enchufado al mando de xbox y te funde la bateria del mando en un pis pas. Además de todo esto a los 2 días de usarlos (literal) empezaron a hacer interferencias (huevo frito) cuando abría el menú xbox desde un juego. Ahorrad y compraros los de xbox.;1
Desastre total esta marcaSon los segundos que le compro a mi hijoLos primeros se estropeó el micrófono, con garantíaAmazon me dijo que tenía que ponerme en contacto con la marca TurtlePenoso, no contestan y cuando lo hacen te piden un montón de cosas sin sentido.Así una y otra vez, sin aclarar nadaTienes que enviar todos los datos de los auriculares varias veces sin darte ninguna dirección para mandarlosIncreíble, la falta de comunicación es totalLos primeros les fallaba el micro y estos comprados en Febrero 2017 no va el sonidoPara colmo la empresa Trurtle es inglesa, con lo caros que son  los gastos de transporte tienes que asumirlos túNo recomiendo esta marca, muy malos productos y el servicio de garantía no existeLos llevaré a una tienda asumiendo los gastos de reparaciónMi puntuación es cero total;1
La verdad es que por calidad/precio y viendo los comentarios, me decidí a adquirir estos auriculares.Durante la primera semana, funcionó bien.A partir de la segunda semana, empezó a fallar el micrófono.Así un tiempo, hasta que empezaron a fallar los auriculares, no se oían, sobre todo en el derecho.Finalmente pedí que me lo reemplazaran (muy bien por Amazon).Los segundos, más de lo mismo, aunque en esta ocasión no hizo falta esperar mucho, a los 10 días pedí que nos devolvieran el dinero....(de nuevo muy bien por Amazon).Posteriormente, me he fijado en los comentarios en otros bazares de Amazon y ya no hablan tan bien de estos auriculares...!Suerte!, desde luego los cascos funcionando bien, son estupendos.;1
Llegó defectuoso el auricular derecho no funcionaba, es la segunda vez que me pasa con este modelo.;1
La relación calidad precio es muy mala, el potenciómetro de sonido se rompe al poco tiempo de usarlo, los auticulares y el sonido no están mal, pero la ruleta de ajuste es de muy baja calidad.;1
La calidad y el sonido son buenos pero al usarlos, nada más transcurridos 30 minutos de su primer uso y abiertos al máximo, noto un dolor en la parte superior de la cabeza, su parte superior es muy dura, puede que la culpa sea mi gran cabeza pero me molesta mucho, una pena porque me gustan bastante. Si no tuviese ese problema tendrían mejor nota.;1
Compre 2 para mis hijos, los primeros fallaron a los pocos meses, comenzaron a escucharse fatal, me puse en contacto con el fabricante en 2 ocasiones y lo único que recibí fue una respuesta automática, al final tuve que devolverlos a traves de Amazon, a los otros hace meses que no le funciona el micro, al final les he comprado unos Hyperx Cloud II y encantados;1
Ya había escrito una opinión sobre los audífonos y le había puesto 5 estrellas porque funcionaban bien, luego de usarlos unos meses empezaron a emitir un sonido insoportable y que la gente con la que conversaba me decían lo mismo, tenia que estar desconectandolos y conectándolos. No solo eso también el micrófono dejo de funcionar, tenia que estarlo moviendo para que funcionara.Luego pedí un reemplazo y paso lo mismo con los que me enviaron como supuestamente nuevos.a la final he pedido un reembolso y me he comprado otros. No recomiendo el producto.;1
Lo único que me gusta es que aíslan bien el ruido exterior y que son comodos,por lo demás me parece que emiten un sonido bastante pobre, con graves ridículos, tengo unos tritton kama y los prefiero mil veces antes que estos. Creo que los devolverle.  :(;1
Compre los reacondicionados viendo su bajo precio. Llegaron estropeados. El micro no funcionaba y se oian mal en la Ps4. Mi valoración en este caso, no es a la calidad del producto en si, sino al Dpto de productos reacondicionados, que se supone que los prueban..;1
Al año y medio se deformaron suena a lata y están en un cajón y acabarán en la basura no comprarlo fue tirar el dinero;1
Son muy comodos pero me an llegado rotos, el auricular izquierdo no funciona, a parte la calidad es regular no tiene casi graves quitando eso y si no me ubiera llegado roto estan bien pero los voy a devolver.;1
muy mal producto, en menos de un año he tenido que comprar otros porque han dejado de funcionar. el hilo está estropeado.;1
Mala calidad de audio, se escucha muy bajo, aún con el volumen al máximo, mala compra;1
En 3 meses ha perdido la audición de un lado sin motivos aparentes.;1
Venía sin el micrófono;1
"Hice todas las pruebas pertinentes y el fallo está en el propio micro.La calidad de construcción deja igualmente bastante qeu desear. Plástico ""chino"".Sonido aceptable aunque falla en graves.PIdo reembolso, no devolución porque me han defraudado completamente.";1
Para hacer uso de la garantía me exigían enviarlos y pagar los gastos de envío a inglaterra.... 70€ de gastos de envío....El servicio técnico y logístico de Turtle es una basuraTambién el audio deja mucho que desear, y el modo “super human audio” es malísimoSonido artificial, jamás volveré a comprar esta marca;1
son realmente justitos de calidad.  A mi me acaban molestando en las orejas ya que no me las recubren enteras y aprietan en exceso. no los recomiendo.;1
"Espere mucho por este headset ya que el que tenía se rompió despues de mucho uso por mucho tiempo. Por querer ahorrarme unos pesos compré el de Redlemon (por cierto, 0 recomendado) y al ser de tan mala calidad me puse a buscar otro y así es como di con este producto.Bueno, para resumir y el por qué del título, el audio está bien PERO mandan la versión ""Playstation"" a pesar de que dice que es compatible con varias plataformas incluida PC varias veces blah blah Si y No es cierto.Yo al ver las reseñas y ver qué casi todos los usaban con su PC dije ah, le sirve a PC/laptops, lo compro... Pues al querer usarlo si sirve para escuchar pero NO vas a poder usar el micrófono porque (al menos a mi) me enviaron la versión Playstation.Para todos los que lo quieran usar en PC, tienen que comprar un ""splitter"" adicional para poder usar el micrófono, de otra manera solo van a poder usar los audífonos y el micrófono de su laptop externo, no de los headset. Ojalá tuviera está nota en la descripción del artículo en lugar de venir solo en el instructivo ya que se hizo la compra :( para echar el tal splitter al carrito o irse por otros headset.Aparte que se tardó mi pedido, recibí esto y necesito micrófono para mi trabajo, ahora estoy al inicio porque no puedo usar el micrófono de este headset, los Redlemon ni de pisa papeles en cuanto a audio pero el micro es más o menos decente PERO necesito escuchar y hablar claramente para resolver dudad por videoconferencia, lo cual NO puedo hacer :')Ojalá lo hubiera sabido antes lo de necesitar el tal splitter para usarlo en PC y de hecho no iba a escribir esto pero espero al menos evitar que a otros le pase lo mismo. Ojo, yo vengo de usar puros headset de USB así que no tome en cuenta revisar que en efecto vinieran dos puntas para micro y audio, además que no se ve una foto de la conexión por ninguna parte y al leer COMPATIBLE CON PC pues me confíe :(Si la quieren solo para música lo recomiendo, están buenos pero nada del otro mundo, se sienten muy ligeros y medio ""baratos/frágiles"", supongo son línea económica y el presupuesto se les fue a la calidad de audio. Hay otras marcas con calidad muy similar o hasta superior que con suerte las encuentras acá, más baratas y con conexión USB.Conclusion: Si, se pueden usar en todas las plataformas COMO AUDÍFONOS, sin micrófono. Si se quiere usar con micrófono en PC entonces NO sirve, van a tener que comprar un splitter adaptador de una clavija 3.5 a dos clavijas 3.5 de audio y micro, no hay de otra. Un adaptador de 3.5 a USB no sirve, ya lo intente. :( una decepción y tendré que gastar más en un adaptador o irme por otros headset :(";1
Cabo curto;1
Con menos de un mes de uso se desprendió el extremo metálico que se conecta al dispositivo del que queremos escuchar el audio;2
Se escucha demasiado bajo;2
No es que esperara mucho de unos cascos que me costaron 20€, es más me sorprendió lo bien empaquetado que estaban. Incluso me llegó o a sorprender la calidad del artículo (uno vez más me remito a su precio) en cuanto a materiales, el detalle de la esponja en el micro y que se escuchaban bien.Vamos que estaba encantado con la compra, la únicas pegan eran el cable (demasiado fino) y la rueda del volumen (muy pequeña).Pero....todo se tronco cuando al segundo día fui a usarlos y ya no funcionaba el micro, hora y media de uso tenía.Total que tuve que devolverlos y optar por otra modelo, ya que no confiaba en ese producto;2
Lo devolvimos porque el micro fallaba cada 2x 3;2
No va el micrófono;2
Lo compre a un vendedor externo de Amazon,estoy bastante descontento con dicho vendedor,ya que lo envío sin ningún tipo de protección adicional,la caja de los cascos directamente y dio sensación de cutre,al abrirlos tenía la sensación de que no eran nuevos o que no era yo al menos la primera persona que los usaba,ya que tenían polvo en algunas partes de los auriculares,creo que es un artículo usado poco tiempo y luego devuelto,lo cual ya no se puede vender como un artículo nuevoTambién decir que aunque Turtle Beach sea una marca conocido y respetada en el mundo de los auriculares gaming,estos al ser de los más sencillos y baratos se nota su baja calidad,el sonido es correcto sin tirar cohetes y la calidad del micro igual,no los recomiendo porque creo que por 37€ que me costaron se pueden encontrar unos cascos gaming bastante mejores que estos.;2
Solo los puedo recomendar para salir del paso , la calidad de audio y micrófono son decentes , pero nada del otro mundo. Eso sí , por lo menos a mí , se me dejó de oír uno de los auriculares a los pocos meses de comprarlos. Nunca se llevaron un golpe ni un tirón , pero sin embargo , dejaron de funcionar igual.;2
pagaria mas ppor algo de mejor calidad;2
Compramos este producto a principios de Enero, mi hijo lo usaba con la Ninendo Switch y en 3 semanas de repente el micrófono un día dejó de funcionar. Los auriculares funcionan bien aún pero no el micrófono. no lo recomiendo.;2
Un cable tan corto lo hace inservible para muchas cosas a no ser que se compre un alargador..... pero para eso mejor compras algo mejor. Son un poco pequeños y a las horas de tenerlos puestos molestan pero no demasiado.;2
Muy simplones. Mal acabados;2
Cuando utilizo estos headset en la PS4 conectados al mando, cada 30 o 40 segundos aproximadamente se producen ruidos y distorsiones que molestan mucho. Solo me ocurre cuando los utilizo en la PS4, en el móvil no tengo ese problema. Escribiré un correo a Turtle Beach por si me dan alguna solución y si no, los devolveré. Obviamente la PS4 sin los headset no tiene ese problema de sonido.Exceptuando ese problema el sonido es bueno, no es nada del otro mundo, pero hace la función, aunque ni he probado nunca unos de mas calidad tipo 5.1 o 7.1 para poder comparar;2
Pesan poco y son comodos pero tiene la contra de necesitar un adaptador de jack a jack dual, lo que puede ser algo poco util.;2
No me gustaron nada, pésimo sonido,devolución;2
Se ha roto el micrófono. Y nadie me dice cómo se puede devolver. Ya que se supone que tiene 2 años de garantía;2
No ne funciona  el micrófono.  Como gestiono la garantía?;2
No me parecía un mal producto, pero al cabo de cuatro meses de uso normal, el auricular izquierdo ha dejado de funcionar.Además, en mis pedidos no hay ningún enlace donde me pueda poner en contacto con Amazón;2
Hemos tenido que devolverlos porque solo se oía por un lado, los que han llegado nuevos parece que van bien;2
El sonido es nítido y transmite buena calidad . La pega radica en que el micro ha dejado de funcionar muy pronto .;2
Es un producto un tanto incomodo y bastante endeble por culpa de los materiales que lo componen. El sonido no es gran cosa, pero cumple por el precio;2
Después de que me llegaran los primeros rotos, el micro de la unidad de devolución ha acabado por no funcionar tras un par de meses.;2
Ni un año de uso,ya se estropeó el micrófono,parece que los cables dentro del brazo del micrófono se han roto y solo funciona si lo sujetas en un lugar fijo con la mano.Antes de eso,ya empezaba a bajarse solo el brazo del micrófono.;2
El paquete llegó en tiempo y forma, llegó en buen estado.Los audífonos se ven bien, pero hya cosas que no me gustaron en lo personal:El audio no es muy bueno, no tiene presencia de bajos, se escucha más medio y un poco de agudos.El cable es muy corto y delgado, siento que en un descuido me volteo y los jalo y se rompe el cable.Aprietan las orejas y por tal motivo son cansados de traer por largo tiempo.En la cabeza no son muy acolchados.Procederé a la devolución.;2
Calidad aceptable por el precio, y el sonido también cumple bien. No es la primera vez que compro este tipo de auriculares. A diferencia del modelo 70, este tiene dos cable que salen de los auriculares, (uno para cada auricular, derecho e izquierdo), lo cual es mas incómodo que tener un solo cable. El micrófono también ofrece un sonido claro y aceptable. Para mí es más cómodo el micrófono del modelo 70 que es rígido y no flexible. Los probé a los dos y el sonido es igual en ambos. No afecta que esté más cerca de la boca.;3
El sonido es muy bueno pero son pequeños tanto por el tamaño de la diadema como de las almohadillas, me resultaron muy incómodos. El cable es corto, quedará bien si lo conectas al mando de la consola pero para usar con el portatil se queda escaso.;3
La calidad de sonido del micro y de los auriculares es bastante mala. El micro graba con mucho ruido, pero la frecuencia de ese ruido no se oye por los auriculares, así que grabas con ruido pero no te enteras hasta que reproduces en otros dispositivos con más calidad, o analizas el audio con un programa de edición.;3
