review;stars
Para mi gusto son muy voluminosos muy pesados la calidad del sonido es buena y el micro va muy bien;3
Lo compré para evitar que el cable se liara como mis actuales cascos pero también se enredan;3
El tamaño de la almohadilla es un poco incomodo, al no cubrir completamente la oreja y quedar justo encima.;3
Haber por el precio esta bien, lo que no me gusta es que me engañen en la descripción del producto, porque no tiene aislamiento del ruido y los compré porque ponía que si. Sonido y audio bien.;3
Duro poco;3
Los cascos funcionam bien, el micrófono es corto. pero eran para un regalo y vinieron en su caja original sin caja de Amazon ni bolsa de envío, todo el mundo pudo ver el regalo se cargaron la sorpresa.;3
Es la segunda vez que los compro. Los primeros me han durado aproximadamente 3 años, pero se rompió el micrófono (quedaba suelto) y se peló toda la parte de la goma. Aún así los volví a comprar porque son los más cómodos que he tenido, no aprietan nada en la cabeza, aíslan y suenan bien.Si queréis que os duren años no lo recomiendo, pero si queréis unos cómodos, estos lo son.;3
"Podría llevar a confusión la foto. Los auriculares son chulos y suena decente, pero no tienen luz Led. Se los compré a mi sobrino de 7años que quería unos cascos ""Gamer"" y claro... Los quería con luz. No pudo ser...";3
Me ha llegado y la caja viene aplastada el articulo se ve bien pero hasta qe no lo pruebe no se ya que es un regalo para reyes y no esta presentable;3
Unos auriculares muy normales, calidad de sonido muy justito, de acuerdo con su precio, si eres un adepto de los juegos se quedan cortos.;3
Me gusta mucho el diseño y se escucha bien pero el micrófono no funciona. Alguien puede orientarme de lo q puede ocurrir?;3
Bonitos, cómodos  pero con un sonido de poco volumen. Aptos  para  niños ya que tiene pocos decibelios.;3
El sonido es aceptable tirando a malo, el microfono esta bien y cómodos no son tampoco.Por este precio, están bien y no se puede pedir más.;3
Muy reguleros en calidad y acabados pero vamos por ese precio no esperes descubrir la pólvora...;3
El producto, no esta mal, el botón de apagado, no funciona, para mi parecer, los auriculares deberían de ser un poco más grandes, para abarcar el total de la oreja, no los devuelvo porque los necesito.;3
Si lo compras para un niño es demasiado devil se rompe con solo usarlo. mi hijo le rompio el microfono en una semana y el cable en un mes .;3
Se escucha bien, pero el micrófono es pequeño, parece que sea más grande en la foto. Por lo demás muy bien.;3
Ya e tenido cascos de esta marca y calidad precio son bastante buenos . Por ponerles una pega son un poco pequeños y hasta que dan desi apretan demasiado sobre todo si usas gafas;3
En algunos moviles no acoplan bien el conector y hay que quitar la funda del movil para que entre la clavija.;3
Aún no lo emos probado pk es un regalo.  Se ve bien;3
Por el precio que tienen hacen bien su función,eso sí para aficionados,en plan profesional no lo recomiendo.El sonido es aceptable.;3
"No se ha podido cargar el contenido multimedia.
                



Son económicos y se escucha bien.Lo único que pone que tienen luces pero no sé encienden. Lo he probado conectándolos al mando.También la diadema apreta mucho la cabeza les daré uso un día o dos y si molesta mucho los devuelvo.";3
Pequenos;3
Probamos de todas las maneras posibles y la PS5 no los detectaba, pongo 3 estrellas porque la devolución fue rápida y no pusieron ninguna pega;3
Las orejeras son un poco justas y cuando llevas rato duelen las orejas!!;3
"Sin pedir mucho de unos auriculares gaming he de decir que no están nada mal para su precio. El único ""pero"" es que su volumen máximo no es muy potente. En comodidad regular y en cuanto a su construcción está bien. Lo recomiendo para gente poco exigente por su relación calidad-precio.";3
Son preciosos, pero el problema es que la parte de las orejas es bastante pequeño y termina molestando bastante;3
He querido cambiar la valoración porque mi anterior valoración era demasiado negativa, a ver, si buscas unos auriculares por ejemplo para tus hijos, que hagan de todo y con un sonido normal pues estos te valen. No tienen unos agudos notables pero también esto es bueno para no dañar los oídos por ejemplo. Lo dicho, hacen todo y son normales.;3
La verdad verdad, el sonido es regular y por el precio que más se puede pedir.;3
Están bien, ahunq me los imaginaba que serían un poco más grandes.Geniales para los niños para jugar a la consola;3
Los compré en febrero y ya falla un auricular...;3
Bastante plasticoso... está bien para el precio, pero tiene un plug USB sólo para la luz, me parece innecesario.;3
El sonido es bueno, aunque los bajos un poco altos para mi gusto. La mayor pega que les veo es que a mí personalmente me resultan incómodos porque las almohadillas son demasiado duras. Estaría mejor con algo más acolchadito.;3
Producto regular. El plástico y acabados no son muy de calidad. Por este precio no te puedes esperar a otra cosa. Sonido tolerable, micro va bien.;3
Funciona bien pero claramente era una devolución.;3
Hola buenas. Sólo funciona un auricular, no es normal no?? Como puedo solucionarlo??;3
Mi hijo no puede hablar con el resto de jugadores y en la caja no venia el manual de instrucciones. Alguien puede ayudarme? Gracias;3
el micrófono no funciona bien, saca interferencias sin sentido mientras lo utilizas y estás en llamada con gente. Por lo demás se escucha normal;3
Buen sonido, pero termina doliendome la oreja cuando llevo un rato con ellos puestos.;3
Es un regalo para papá Noel pero los he probado y van genial;3
Son bonitos, pero la parte de la orejas es pequeña y se hace incómodo.;3
Son demasiado pequeños y poca comodidad;3
Los compré para un primo pequeño por su estética gaming y tal pero la calidad de sonido y la durabilidad dejan mucho que desear no los recomiendo;3
Cómodos y se escuchan súper bien;3
La relación calidad precio es buena se escucha muy bien.;3
no funcionaban;3
Envío rápido, auriculares para mi hijo que los destroza. Veremos cuánto le dura;3
Calidad pereció;3
Llevo unos días usándolos y estoy muy contento con la calidad de sonido y son muy bonitos. Además la relación calidad precio es muy buena.Tengo que ponerle una pequeña pega, de ahí que no lo valore con 5 estrellas y es que para mí, son un poco incómodos, tengo que hacer paradas de vez en cuando por que me duelen las orejas, pero esto también me ha pasado con otros, así que no es novedad o porque estén mal hechos, pero si quería dejar constancia.;3
Buen producto según el precio, tampoco puedes pedir más, te envuelve bien el sonido y y con la ps5 la verdad que no da ningún problema. Luego puedes conectarlas al usb para que tenga las luces y queda bastante bien. Sin duda que por ese precio merece la pena;4
Unos cascos que por su precio me ha sorprendido la calidad de sonido que dan. Recomendable su compra.;4
No esperes mucho, aunque por el precio está bastante bien.;4
De momento cumplen su función. Se oyen y te escuchan por el micrófono genial. Y la estética de los auriculares parece buena, esperemos que sean duraderos en el tiempo;4
Buenas prestaciones;4
Están muy bien para lo que cuestan se escuchan muy bien y también se distinguen los sonidos la verdad me a sorprendido lo recomiendo.;4
Se ven buenos y buena calidad, lo que sí son muy rígidos y tienes que tantearlos para que no te molesten;4
Cumplen su función tanto como auriculares como micrófono.Correctos y recomendables.;4
Funcionan bien;4
Son un pelín pesados, la calidad de sonido es bastante decente, al precio que los he comprado son perfectos, pero creo que en su precio original se tornan caros. Si se encuentran de oferta son una muy buena opción.;4
Se escucha bien;4
El producto nos da la calidad y necesidades esperadas por un precio muy asequible;4
No le pongo menos puntuación porque no me deja. Comprados en Octubre de 2022 y a finales de Diciembre de 2023 ya no funcionan. El cable del jack de conexión al mando de la play , como se ve en la foto, se ha deteriorado (y no precisamente por demasiado uso) y ha dejado de oirse por el lado izquierdo fallando el sonido. Materiales pésimos...Ahora a fastidiarse y gastarse dinero de nuevo en otros....Nota Febrero 2024: El vendedor se puso en contacto conmigo para disculparse y asegurar que hablaría con el fabricante para mejoras futuras del artículo. Me ofreció reemplazo de auriculares nuevos o reembolso del dinero pagado. Todo el mundo merece una segunda oportunidad si hay una disculpa sincera y un buen servicio de atención al cliente. Es justo entonces cambiar mi valoración inicial negativa por una positiva.;4
Para la calidad-precio están bien, a veces no se escuchan bien, pero cumple su función;4
Buen producto y a precio, mi hijo está encantado;4
Están muy bien,calidad precio.;4
Están bien por el precio;4
Bastante cómodos y agradables de usar por algunas horas seguidas, por su precio me parece buena compra;4
Siii bonito diseño y suena bien.;4
Me gustan, se oyen bien, lo único malo que los agujeros de las orejas son pequeños;4
Me he esperado dos meses para hacer la reseña y así comprobar la calidad.Me van perfectos, se escucha bien y el micrófono sin problemas.La pega, si juegas en consola, no solo se enchufa en el mando, también se enchufa en la consola, por tanto lo típico de tenerla en el salón pegada a la tele y tú “lejos” en el sofá… no será muy compatible.Por lo demás, estoy contento.;4
Suena muy bien , lo usa mi hijo para la psp 4 .;4
Muy buen sonido y micro perfecto. Muy cómodos;4
Muy bien;4
Después de devolver los primeros defectuosos porque tenían el sonido 'mono', los que he recibido ahora suenan bien, después de haber probado otros de 90 euros, no se puede pedir más. Muy satisfecho con la compra. Los auriculares económicos con el tiempo dejan de sonar bien los sonidos graves, espero que estos sean de buena calidad y duren.Vienen con varios cables para poder adaptarlos a múltiples dispositivos.Para regalo tiene una pega y es que la caja es de cartón en blanco y negro y da mal aspecto.Hecho en falta una almohadilla para proteger el micrófono.;4
"Los compré para conectarlos a la Nintendo Switch. Se oye bien y no tienen problema los demas en oirme. Si tienes buena cabeza son un poco pequeños, aun teniendolos ajustados al maximo. Los gasta mi hijo y el se los pone al maximo de estirados para estar cómodo.Tiene la opcion de mutear el micro lo que te brinda la privacidad que necesites a la hora de hablar con el resto de personas que tengas alrededor.En resumen por calidad precio los recomendaria como auriculares para jugar ""de batalla"" los que te llevas de viaje o a casa de unos amigos.";4
Buen material, calidad del sonido buena.;4
Diseño y robustez;4
Están bien funcionando perfectamente. De momento no se han roto y eso ya es mucho. Bien.;4
El casco esta bien por el precio pero tiene un grabe problema, se acopla el microfono con el sonido que llega a los cascos, no hay forma de mantener una conversacion con otro usuario por culpa del microfono. Le he subido la calificación por qué el distribuidor se ofreció a la sustitución de los auriculares sin cargo alguno. Ya los tengo y funciónan ok, muy buen servicio.;4
Me llegó en el tiempo establecido y para el precio que tiene no está nada mal;4
Son unos auriculares de 20€Para lo q pagas van perfectosCalidad de sonido excepcionalMicro no satura el sonidoCómodos de llevarEl material deja q desear pero son 20€No pidas mucho mas;4
Realmente por el precio esta bastante bien, pero personalmente me gusta que las esponjas sean mas grandes y que envuelvan la oreja, ya que durante un uso prolongado, debido al tamaño se notan y empieza a molestar.;4
"No se ha podido cargar el contenido multimedia.
                



Los auriculares son geniales cuando encienden las luces quedan muy guapos, se oyen bastante bien, lo único es el embalaje de uno de ellos vino dañado y como era para un regalo me supo mal.Por lo demás bastante bien el comprador envío muy rápido";4
Se escuchan bastante bien y aíslan bien el ruido exterior. Si los vas a utilizar durante largos periodos de tiempo pueden resultar algo molestos. Los plásticos y materiales no se perciben de mala calidad. La calidad del audio es mejorable pero cumple para el precio que tienen y el micrófono funciona alto y claro. El ordenador lo reconoce sin problemas nada más enchufarlo y en general me parece una buena compra.;4
Es el segundo casco idéntico que compro. El primero ha durado 2 años y ha tenido mucho uso. Falla el volumen de un lado pero todavía incluso sirve. De precio está muy bien, lo usan mis hijos para jugar a la PS4 y dicen que va bien tanto el sonido como el micrófono.;4
Se lo regalaron a mi hijo y el est muy contento! Dijo que aisalaba mucho el ruido exterior, que escuchaba muy bien y que le quedaban muy cómodos.  El usa gafas y no todos los que ha tenido le han resultado cómodos y con este diseño dice que por el momento no le hacen daño eneas orejas. Por ahora está feliz!;4
Nose porque, pero en el lado izquierdo me suena como una interferencia, lo 'bueno' es que en partida apenas se nota, aunque estando en el menú sin ruido si, quizás sea porque el mando no es original…..;4
Buen producto;4
Funcionan genial;4
Lo compré por el precio y por su sonido. El micrófono se escucha bien y los auriculares también, pero no es un sonido super espectacular. Lo recomiendo para videoconferencias. No sé si para juegos tiene sonido envolvente como dice el anuncio.En resumen, Buenos cascos calidad precio pero pueden mejorar;4
Los compre como regalo para mi hijo pero no me funcionan con el Formite. Alguien ha tenido el mismo problema? Aparentemente van bien en mi movil, por ejemplo, pero en el juego no...;4
Buenos auriculares, me han gustado, relación calidad-precio estupenda. La única pega q les pongo es q el micro es corto y queda bastante separado de la boca.;4
Eran para mi hijo para jugar a la play y dice que están muy bien y que son muy cómodosYo encantada con el precio;4
Es el tercero que compro. Uno lo tengo en la Play y el otro en el PC. Se oye bien y el micro va perfecto. Este último era para un regalo;4
Son bonitos de ver con la luz azul que tienen y se escucha muy bien, además de proteger contra los ruidos exteriores ya que con ellos puestos no se escucha nada de fuera. Si siguen funcionando así de bien, sin duda compraré otros para el otro «gamer» de la casa.;4
los cascos funcionan bien, un poco estrechos, aunque mi cabeza no es grande, la caja de los cascos llego desprecintada y roto el cartón de apertura de la caja, el plástico del cable abierto y los cables sueltos. cuando lo vi, pensé que seria usado y no funcionarían, pero funcionar  si funciona.por lo que e leído en las reseñas, se ve que es normal que llegue las cajas abiertas y los cables sueltos o puestos en la bolsa sin el precinto.;4
DueleUnPoco las orejas , se escucha genial , esta bien porEl precio que pague .loRecomiendoAl80%;4
Tienen un buen tamaño para mi hijo de 8 años. Se adaptan muy bien ya que recogen toda la oreja. Dice que son cómodos;4
todo muy bien para el precio que tiene no me puedo quejar, lo que si podrían corregir es el micrófono hay que hablar muy fuerte para que te escuchen si no no te escuchan.;4
Era para mi hijo ,y le gustado mucho ,se escucha muy bien ,pero dice q la luZ del casco no ilumina mucho;4
Ya no oigo a mi hijo gritar en sus reuniones. Son cómodos.;4
Cuidado con el cable, no es tan largo como con algunos otros auriculares. Aprietan un poquito pero cumple de sobra con las expectativas. Se oye genial y el micro también es muy bueno.;4
Cascos útiles con buen precio, sirve para todo trae el jack de 3.5 para conectar en móvil, consolas, pantallas, etc ..;4
"Por lo que vale, unos 15€, de los mejores en su rango de precios. Aceptable audio, baja calidad, pero suficiente como setup ""b"" para jugar a CSGO por ejemplo.Veo que actualmente están más caros... 40€ no los valen";4
Yo los uso para jugar al PC y van bastante bien, se escuchan perfecto y son cómodos. La única pega que le pongo es el tamaño, ya que son un poco pequeños para las orejas.;4
Me ha gustado, todo ok, menos que cuando recoges el micro se sigue escuchando;4
Cumple su función, funciona correctamente pero las almohadillas de las orejas muy duras.;4
Son unos auriculares muy cómodos aíslan bastante pero no le pongo las 5 estrellas porque la ruedecita que tiene para bajar y subir el volumen a veces le das sin querer y se baja solo y ya no sabes si es cosa del ordenador que no se escucha o cosa de que se ha parado la canción;4
Cumple su función por el precio que tiene, no se le puede pedir más, se oye bien y me escuchan también bien, viene con varios conectores para que se pueda conectar en cualquier lado.;4
...está muy contento;4
Los compré para un niño de 11 años, le resultan muy cómodos y atractivos . Se oyen bastante bien ( por favor, recordar que no son unos auriculares de 200 euros) y son compatibles con muchos dispositivos. A falta de saber cómo aguantarán el paso del tiempo, los recomiendo;4
Funciona...;4
Cumple con su cometido;4
Por ahora cumple sus cometidos, es de un diseño atractivo y funciona correctamente, aunque no nos engañemos, es de origen chino y si lo examinas meticulosamente los acabados no son maravillosos, pero no puedes esperar un acabado gamer superior y mismas prestaciones pagando 24€, es correcto;4
Perfectos;4
Cuando me llegaron los conecte al mando de la play 4 y no había manera de hacer funcionar el micrófono;4
Me parecen unos auriculares cómodos , visualmente atractivos y con buen sonido , lo único que me hace dudar es su durabilidad , el anterior me duró menos de 1 se le fue el micro , se me había pasado el plazo de devolución y al final no pude devolverlos....a ver cuánto duran estos ..!;4
Pero, para darle 5 serían mejor si fueran plegables;4
Son unos cascos simples que para hacer el apaño van bien pero yo buscaba algo de mejor calidad.;4
Todo correcto;4
Los compré para mi hijo y esta encantado;4
Buen producto para el precio que tiene.;4
Muy bonito, pero de sonido tanto para escuchar como para hablar no es gran cosa. En relación a calidad precio está bien, pero he tenido más baratos mejores. La pega que los de antes duraban poco a ver ese por lo menos si dura más.;4
Ha sido un regalo para mi hijo. Ya le he comprado este modelo porque ya ha tenido otro igual y le gustaba mucho. Lo usa con la Nintendo switch y dice que es muy cómodo y se escucha muy bien. En general, muy buena compra;4
No se ven de muy buena calidad, pero por ahora funcionan bien.;4
Buen sonido,el control de volumen funciona perfectamente y la relación calidad/precio me parece justo.No me acaba de convencer la clavija dividida con la conexión usb,el Jack...con que tuviera el Jack ya estaría bien,todo lo demás,sobra;4
Todo ok. Calidad precio perfecto;4
Funcionan bien, con varias conexiones, buen sonido y fáciles de manejar. Lo peor que se escuchan por fuera un poco. El sonido sale para fuera.;4
De momento todo bien;4
Funciona para Nintendo switch. El USB de la luz es una chorrada pero bien.;4
Por el momento funcionan bien, contenta con la compra. Vendedor muy amable;4
Buenos auriculares para el precio que vale.;4
El sonido que emiten es bueno, su ruleta en  al cable te permite controlar el volumen fácilmente y son bastante cómodos;4
Lo esperado;4
Buena relación calidad/precio;4
Correcto;4
Audífonos con audios excelente con luces que aumentan la calidad del producto, único detalle es el micrófono que fallaba un poco al momento de hablar, pero del resto excelente.;4
Buenos cascos a corto precioPor ponerle una pega, me gustaría algo más de insonorización pero demasiado para el precio que tiene!;4
Cumple con las expectativas;4
Todo correcto. Muy bien.;4
en líneas generales funciona bastante bien son cómodos de usar y relativamente fuertes. Un buen producto.;4
Sin duda alguna la mejor opción que he encontrado, calidad-precio excelente, sonido claro y con buen volumen, el microfono incorporado va perfecto, sin duda alguna los recomiendo;5
📝 DESCRIPCIÓNAuriculares gaming alámbricos, con sonido 3D, comodidad ultraligera y micrófono con cancelación de ruido.En amazon tienes unos de gran calidad a buen precio en oferta: https://amzn.to/3ZjMtIH🧾 ESPECIFICACIONES- Conectividad: Cable con conector Jack 3,5 mm y alimentación USB para LED.- Diámetro del controlador: 50 mm (neodimio magnético).- Peso: 0,5 libras (aproximadamente 230 g).- Compatibilidad: PS4, PS5, Xbox One, PC, Laptop, Switch, Mac, Teléfono móvil.- Materiales: Almohadillas de espuma viscoelástica con proteína, marco de aluminio resistente.📦 CONTENIDO1 - Auriculares Tatybo XW1.1 - Cable trenzado resistente.1 - Almohadillas de proteína con memoria.1 - Manual de usuario.💶 PRECIO- 21 de Noviembre de 2024: 15,99€.🟢 PROS• Graves 3D envolventes para una experiencia de juego inmersiva.• Micrófono de alta sensibilidad con cancelación de ruido.• Diseño ultraligero y diadema ajustable, ideal para largas sesiones.• Construcción duradera con marco de aluminio y cable trenzado.• Compatible con múltiples plataformas de juego y dispositivos.🔴 CONTRAS• El USB sólo alimenta las luces LED, no tiene función de audio.8️⃣ VALORACIÓNCogí estos auriculares para el niño, ya que eran los que le gustaban por su colorido. Cuando los tienes en mano, destacan por su comodidad y calidad de sonido.Tienen unos controladores de 50 mm ofrecen un sonido estéreo bueno, permitiéndote identificar direcciones en juegos con facilidad. Según me comenta el niño, en el juego Fortnite, es fácil localizar pasos o disparos gracias a los graves envolventes, lo que mejora su experiencia general.El micrófono viene con cancelación de ruido, perfecto para que sus amigos puedan escuchar claramente al niño sin recoger tanto los ruidos externos.Tienen un diseño ultraligero, con una espuma viscoelástica que se siente cómoda incluso tras horas de juego continuo.La calidad de construcción es plasticosa, como la mayoría en estos precios. Tiene un cable trenzado que parece resistente.Las luces led, sólo funcionan cuando conectas el cable usb, por lo que no son válidas para los mandos de la consola o la switch. Además, sólo tiene una función estética, lo que no te permite sincronizar las luces con la música.✅ CONCLUSIÓNAuriculares económicos con calidad de sonido y diseño buenos. Perfectos para gamers que buscan durabilidad y comodidad sin gastar mucho.👍 RECOMENDABLE.✳️ Espero que mi comentario ✍️ te haya podido servir de ayuda 😃;5
Me han encantado estos auriculares. Justamente lo que iba buscando. Gran calidad de sonido a un precio fantástico. Se ajustan bien y no molestan. Totalmente recomendables.;5
"Llevo casi tres meses de uso intensivo y se mantiene como el primer día. El sonido es muy bueno; con control de volumen y desconexión de micro integrados en el cable. Auriculares con almohadillas circumaurales muy cómodas en tacto de piel sintética. Diadema muy flexible y ajustable, permitiendo el uso durante horas sin molestias. Micrófono retráctil. La caja también contiene cable de extensión jack 3.5 mm para micro y audio, además de otro para el USB. La iluminación (roja según mi caso) se alimenta del USB exclusivamente, por lo que es muy llamativo y elegante para retransmisiones en streaming. Recomendable 100%.";5
Producto de buenísima calidad.El sonido es perfecto!! Tanto para teletrabajo como para ocio,el micrófono es muy cómodo y limpio,fácil de ajustar.Y sus luces incorporadas son una pasada. Le doy 5 estrellas!!;5
Me parecen muy buenos cascos, están a buen precio y la calidad de sonido es buena. Tienen un diseño bastante chulo.;5
Si buscas un buen regalo para hacer a tus sobrinos que se están adentrando en el mundo del Gaming, son tus auriculares perfectos. Sencillos, pero cómodos y efectivos.Además, por precio es de lo mejor que puedes encontrarte en el mercado.Sonido suficientemente bueno para escuchar los pasos de los rivales para que no te pillen desprevenidos.Muy recomendables.;5
Ha sido un regalo de cumpleaños para mi hijo de 16 años están perfectos se oye muy bien mi hijo esta encantado a llegado muy bien empaquetadoGracias al vendedor;5
Ya es el segundo que compro. El otro era en color azul.  Mi hijo lo usa muchísimo,  tanto para jugar como para conectarse con sus compañeros de clase para hacer los deberes, y dice quw se escucha muy bien y sin interferencias.  Recomendable 100%;5
Buena calidad se escuchan súper bien mi hijo está muy contento;5
Fue un regalo para mi hijo, está encantadisimo, era para la play pero los usa para todo, jajajajaDice que tiene muy buen sonido y que son los que mejor ha tenido, así que muy contenta ... y precio muy bien también!!;5
Sorprendido por la calidad del sonido .Calidad precio estupendos,he tenido auriculares más caros de otras marcas y nada que envidiar !;5
Muy buen producto.Relación calidad/precio excelenteCuando se estropeen los que tiene mi otro hijo, no tengo dudas de que repetiré con este modelo;5
"Compré estos cascos para mi hijo y le encantan. De precio están genial y cumplen perfectamente con la función que tienen que tener. El día que se le estropeen compraremos los mismos seguro ;)";5
Mi hijo encantado con el producto lo usa para videojuegos y para el ordenador, es muy mono, tiene luces, el microfono funciona bien y aparta del sonido una pasada, estas como en otro mundo, satisfecha con la compra;5
Muy prácticos, diseño muy chulo y funcionan a la perfección;5
Buena calidad de sonido.;5
Tienen una relación calidad/precio increíble. Sin duda ha sido un acierto la compra. Los uso para jugar a la Play Station y no me arrepiento para nada.Un 10;5
Son unos cascos muy buenos. Mi hijo está encantado y el precio es estupendo.Resumen calidad precio insuperable .Los recomiendo.;5
Son de los pocos que se escucha todo los sonidos de fondo, igual para juegos tipo call of duty;5
Se lo he comprado a mi hijo que lo usa para la playStation y Nintendo Switch.Funcionan muy bien, de buena calidad y con un micrófono mas que correcto.Muy buena calidad/precio;5
Producto que ofrece un sonido bastante bueno y acorde a las características descritas y precio. Los llevo usando 3 meses y no he tenido ningún problema.;5
Me gusta porque son muy bonitos y para mi hijo que en gamer muy utiles;5
Son muy cómodos y te aíslan bien del ruido exterior;5
Excelente producto, muy buena calidad;5
Esta muy bien.No se puede decir mas. Lo que se ve te dice todo;5
Era un regalo para un amiguito y le h encantado, se escucha superbien y el diseño y colorido precioso!;5
Relación calidad precio estupendami hijo estáuy contento con el sonido;5
Me ha gustado su color y que combina perfectamente con mi silla gamer.;5
Estoy escribiendo a mas de un año de haberlas compradas y realmente fueron una compra exelente.;5
Eran para regalo para reyes y quedó encantado.  Eran pares la PlayStation 5;5
Buen precio y buen producto;5
Son los terceros que compro y, por la opinión de quienes los usan, van muy bien. Y a buen precio. Recomiendo.;5
Tal como lo ponen. Es muy bonito y de muy buena calidad.;5
Son geniales, se escuchan muy bien, es justo lo que describe, además muy comodos;5
Un producto espectacular calidad precio, tanto como el sonido como calidad un 5 estrellas.;5
Se oye bien, las luces funcionan bien con el USB y además, sin muy chulos y el acabado parece bastante bueno. Estupendo!;5
Buenos cascos relación calidad-precio;5
Estos cascos eran para mí hijo, se escucha bien y puede hablar con los amigos mientras juega;5
A mí hijo le a encantado súper cómodo ,se escucha super bien,volvería a comprar sin duda;5
Se los he regalado a mi hijo y está encantado con los auriculares, buena relación calidad precio;5
Para el precio que tienen, la calidad es buena.Buen tamaño, y cómodos.;5
el sonido es muy bueno y son muy bonitos, trae todos los adaptadores necesarios;5
Son espectaculares una compra espectacular;5
Los recomiendo mucho. A mi hijo le encantaron.;5
Han funcionado perfectamente, son muy cómodos y se escucha excelente;5
Cumplen lo prometido, buena calidad del sonido;5
Están bien para el precio que tiene, buen sonido.Recomendable;5
Cascos compatibles con Nintendo switch, se escuchan muy bien, esponjas de orejas suaves y se adaptan bien;5
Buena calidad. Funcionan perfectamente.;5
Estupendos para jugar con la PS5.;5
El producto se adapta a mí necesidad;5
Buena relación calidad-precio.;5
Excelente producto, buena calidad precio;5
Cumple su función, se lo compré a mi chico para jugar en linea en la ps4 y está encantado con el.;5
A mi niño le han gustado muchísimo. Gracias 😊;5
Producto de buena calidad tal cual se describe;5
Funcionan bien en la ps5;5
buena relación calidad precio;5
Aíslan muy bien el sonido, buen material;5
A mi hijo le encantan, sonido limpio y fuerte, genial para videojuegos o para escuchar musica;5
Buen productoVan fenomenal;5
Perfecto calidad precio!;5
Calidad precio muy buena;5
Excelente producto;5
Eran un regalo y le han gustado mucho  El sonido bien y las almohadillas de las orejas cómodas;5
El niño está encantado con ellos y funcionan a la perfección;5
Se oyen muy bien aíslan e ruido lo recomiendo;5
Son cómodos y van muy bien.;5
Están muy bien un sonido genial y vienen muy preparado para la conexión USB;5
El producto de momento bien, pero destaca la buenísima atención al cliente, tuve un pequeño problema y me lo resolvieron de manera inmediata y de una manera sorprendentemente eficiente;5
Mi hijo de 15 años es un gamer y los auriculares son una extensión de su cuerpo,deben ser resistentes y de momento,estos están demostrando estar a la altura,muy contenta;5
Tienen buena pinta y llegaron a tiempo pero son para regalo y todavía no se han probado.;5
Era para un regalo y ha quedado perfecto . Le ha encantado a mi nieto . Juga con buena calidad de sonido sin interferencias . Acierto.;5
A comparación de otros que tuve, el sonido es bueno y el precio también, de momento no puedo ponerle pegas. El tiempo dirá......;5
Funcionan a las mil maravillas;5
Entrega y producto correcto;5
Se ven muy buenos aunque todavía no los he utilizado;5
Todo perfecto,gracias;5
Los he vuelto a comprar por ser los que más le ha durado a mi hijo.;5
Es un regalo para navidad, envido rápido y perfecto;5
Los cascos cumplen perfectamente las especificaciones. Tuve un problema con 1 de las almohadillas y el servicio técnico respondió de forma inmediata proporcionándome solución al problema.;5
Los compré para mí hijo y está muy contento. Son de mucha calidad. Suenan bien, el micrófono va estupendamente y son cómodos de usar.;5
Genial, a mí niño le ha encantado;5
Lo he probado y va muy bien!;5
A mí hijo de 11 años  le van fenomenal.;5
Mi hijo es muy especial con las texturas y dice que son muy cómodos y que suena mejor que otros modelos de la misma marca.Muy contentos con la compra;5
El servicio tecnico responde muy bien. Reposición el material inmediatamente.;5
Le encantan , se olle muy bien y no duelen las orejas , super importante;5
Aunque tardó más de lo previsto en llegar (de 2 a 4 días) la calidad es muy buen. Estan muy bien insonorizados, el sonido es bastante bueno y la voz se oye muy bien. Muy recomendables.;5
Tal cual como se ve en la foto y se describre.;5
"El vídeo muestra el producto en uso.El vídeo te guía a largo de la configuración del producto.El vídeo compara varios productos.El vídeo muestra el desembalaje del producto.Video Player is loading.Play VideoJuegaSilenciarCurrent Time 0:00/Duration 0:08Loaded: 75.07%0:00Stream Type LIVESeek to live, currently behind liveLIVERemaining Time -0:08 1xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedSubtítulossubtitles offEspañol (automatizado), selectedAudio Trackdefault, selectedPantalla completaThis is a modal window.


Cada 2x3 el audio petardea, falla y pierden conexion, reconecta a los segundos pero aun asi molesta muchisimo. El audio es peor que los cascos que usaba antes que literalmente me costaron 10 euros. También se escucha demasiado alto, escucho la musica que sale de los cascos estando a varios metros de ellos. Los seguiré usando por que no me queda otra y me obligaré a acostumbrarme a ellos. Pero sinceramente, son una basura de. Cascos por los que no pagaría ni 10 euros, estoy muy descontento con ellos y nunca volveré a comprar de esta marca en mi vida, no os fieis de las reseñas positivas u os llevareis una decepción. 34 euros a la basura.";1
No funciona micro con Switch y en I fo pone que si es compatible. A devolver y buscar de otra marca. Era regalo de Reyes para mi sobrino. Un fiasco.;1
Los cascos no funcionan. Al momento de enchufarlos en el pc, no me los detecta. Eso si, me ha desconfigurado el pc (resolución de pantalla, velocidades del ratón…)Ni por bluetooth ni de ninguna manera puedo usarlos… solo con el “jack” o como se llame y así solo puedo escuchar, no me funciona el micro.Horribles y ahora no puedo devolverlos porque era un regalo para mi pareja y ha pasado el tiempo de devolución. El servicio técnico es inexistente.;1
Durante 1 semana de experiencia durante 10 minutos de uso provoca un dolor de cabeza insoportable por l9 que estuvimos obligados en devolverlos;1
Los compré hace dos meses y los compañeros con los que me conecto no escuchan bien lo que digo.;1
